url_norm,lang,cluster_p11,classe_p11,title,novo_lar,secao,acao,fase,motivo,inb_total,words,brand_hits,slug_legacy,pareamento_t1,flag_revisao
/documentacao/contratos/,pt-br,histórico,MANTER (arquivo),Contratos,/pt-br/documentacao/agreements/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),2,153,0,False,False,
/documentacao/contratos/contrato-de-cliente/,pt-br,histórico,MANTER (arquivo),Contrato de Cliente,/pt-br/documentacao/agreements/contrato-de-cliente/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),9,5293,4,False,True,t1-pendente
/documentacao/contratos/contrato-de-cliente/28-julho-2016/,pt-br,histórico,MANTER (arquivo),Contrato de Cliente,/pt-br/documentacao/agreements/contrato-de-cliente/28-july-2016/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),0,5212,4,False,True,t1-pendente
/documentacao/contratos/faq-clientes-azion/,pt-br,histórico,MANTER (arquivo),FAQ sobre Privacidade de Dados - Clientes,/pt-br/documentacao/agreements/faq-clientes-azion/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,611,0,False,True,t1-pendente
/documentacao/contratos/faq-usuarios-finais/,pt-br,histórico,MANTER (arquivo),FAQ sobre Privacidade de Dados - Usuários Finais,/pt-br/documentacao/agreements/faq-usuarios-finais/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,606,0,False,True,t1-pendente
/documentacao/contratos/faqs/,pt-br,histórico,MANTER (arquivo),FAQs sobre privacidade de dados,/pt-br/documentacao/agreements/faqs/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,27,0,False,False,
/documentacao/contratos/politica-de-privacidade/,pt-br,histórico,MANTER (arquivo),Política de Privacidade,/pt-br/documentacao/agreements/politica-de-privacidade/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),8,1273,0,False,True,t1-pendente
/documentacao/contratos/politica-de-uso-aceitavel/,pt-br,histórico,MANTER (arquivo),Política de Uso Aceitável,/pt-br/documentacao/agreements/politica-de-uso-aceitavel/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),3,806,0,False,True,t1-pendente
/documentacao/contratos/sla/,pt-br,histórico,MANTER (arquivo),Acordo de Nível de Serviço,/pt-br/documentacao/agreements/sla/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),2,1449,0,False,False,
/documentacao/contratos/sla/25-marco-2016/,pt-br,histórico,MANTER (arquivo),Acordo de Nível de Serviço,/pt-br/documentacao/agreements/sla/25-march-2016/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),0,1590,3,False,True,t1-pendente
/documentacao/contratos/tds/,pt-br,histórico,MANTER (arquivo),Termos de Serviço,/pt-br/documentacao/agreements/tos/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),7,13724,0,False,False,
/documentacao/contratos/tds/10-novembro-2016/,pt-br,histórico,MANTER (arquivo),Termos de serviço - 10 de novembro de 2016,/pt-br/documentacao/agreements/tos/10-november-2016/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),18,3334,3,False,False,
/documentacao/contratos/tds/10-novembro-2020/,pt-br,histórico,MANTER (arquivo),Termos de serviço - 10 de Novembro de 2020,/pt-br/documentacao/agreements/tos/10-november-2020/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),14,6281,53,False,False,
/documentacao/contratos/tds/15-maio-2019/,pt-br,histórico,MANTER (arquivo),Termos de serviço - 15 de Maio de 2019,/pt-br/documentacao/agreements/tos/15-may-2019/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),16,5288,39,False,False,
/documentacao/contratos/tds/15-marco-2024/,pt-br,histórico,MANTER (arquivo),Termos de Serviço - 15 de março de 2024,/pt-br/documentacao/agreements/tos/15-march-2024/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),7,7287,48,False,False,
/documentacao/contratos/tds/18-agosto-2020/,pt-br,histórico,MANTER (arquivo),Termos de Serviço - 18 de Agosto de 2020,/pt-br/documentacao/agreements/tos/18-august-2020/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),13,6754,54,False,False,
/documentacao/contratos/tds/18-setembro-2023/,pt-br,histórico,MANTER (arquivo),Termos de Serviço - 18 de setembro de 2023,/pt-br/documentacao/agreements/tos/18-september-2023/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),9,6777,55,False,False,
/documentacao/contratos/tds/21-agosto-2025/,pt-br,histórico,MANTER (arquivo),Termos de Serviço - 21 de agosto de 2025,/pt-br/documentacao/agreements/tos/21-august-2025/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),0,9680,46,False,False,
/documentacao/contratos/tds/21-fevereiro-2024/,pt-br,histórico,MANTER (arquivo),Termos de Serviço - 21 de fevereiro de 2024,/pt-br/documentacao/agreements/tos/21-february-2024/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),8,7273,61,False,False,
/documentacao/contratos/tds/23-setembro-2022/,pt-br,histórico,MANTER (arquivo),Contratos e Termos,/pt-br/documentacao/agreements/tos/23-september-2022/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),13,6297,53,False,False,
/documentacao/contratos/tds/24-maio-2024/,pt-br,histórico,MANTER (arquivo),Termos de Serviço - 24 de maio de 2024,/pt-br/documentacao/agreements/tos/24-may-2024/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),6,7698,51,False,False,
/documentacao/contratos/tds/25-novembro-2022/,pt-br,histórico,MANTER (arquivo),Termos de serviço - 25 de novembro de 2022,/pt-br/documentacao/agreements/tos/25-november-2022/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),12,6731,53,False,True,t1-pendente
/documentacao/contratos/tds/25-outubro-2017/,pt-br,histórico,MANTER (arquivo),Termos de serviço - 25 de Outubro de 2017,/pt-br/documentacao/agreements/tos/25-october-2017/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),17,4620,5,False,False,
/documentacao/contratos/tds/26-abril-2023/,pt-br,histórico,MANTER (arquivo),Termos de Serviço - 26 de abril de 2023,/pt-br/documentacao/agreements/tos/26-april-2023/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),10,6756,55,False,True,t1-pendente
/documentacao/contratos/tds/29-agosto-2024/,pt-br,histórico,MANTER (arquivo),Termos de Serviço - 29 de agosto de 2024,/pt-br/documentacao/agreements/tos/29-august-2024/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),5,7807,51,False,False,
/documentacao/contratos/tds/29-agosto-2025/,pt-br,histórico,MANTER (arquivo),Termos de Serviço - 29 de agosto de 2025,/pt-br/documentacao/agreements/tos/29-august-2025/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,9684,46,False,False,
/documentacao/contratos/tds/3-marco-2023/,pt-br,histórico,MANTER (arquivo),Termos de Serviço - 3 de março de 2023,/pt-br/documentacao/agreements/tos/3-march-2023/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),11,6567,54,False,False,
/documentacao/contratos/tds/8-novembro-2024/,pt-br,histórico,MANTER (arquivo),Termos de Serviço - 8 de novembro de 2024,/pt-br/documentacao/agreements/tos/8-november-2024/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),4,8485,51,False,False,
/documentacao/contratos/tds/9-julho-2025/,pt-br,histórico,MANTER (arquivo),Termos de Serviço - 9 de julho de 2025,/pt-br/documentacao/agreements/tos/9-july-2025/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),3,9096,45,False,False,
/documentacao/contratos/termos-e-condicoes-azion-creditos-incentivo/,pt-br,histórico,MANTER (arquivo),Termos e Condições de Créditos de Incentivo,/pt-br/documentacao/agreements/termos-e-condicoes-azion-creditos-incentivo/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,830,0,False,True,t1-pendente
/documentacao/contratos/termos-e-condicoes-azion-plan/,pt-br,histórico,MANTER (arquivo),Termos e Condições do Azion Plans,/pt-br/documentacao/agreements/termos-e-condicoes-azion-plan/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),2,1001,0,False,True,t1-pendente
/documentacao/contratos/termos-e-condicoes-reserva-de-capacidade/,pt-br,histórico,MANTER (arquivo),Termos e Condições da Reserva de Capacidade,/pt-br/documentacao/agreements/termos-e-condicoes-reserva-de-capacidade/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,927,0,False,True,t1-pendente
/documentacao/contratos/termos-e-condicoes-savings-plan-10-7-2025/,pt-br,histórico,MANTER (arquivo),Termos e Condições do Savings Plan - 10/07/2025,/pt-br/documentacao/agreements/termos-e-condicoes-savings-plan-10-7-2025/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,840,0,False,True,t1-pendente
/documentacao/contratos/termos-e-condicoes-savings-plan/,pt-br,histórico,MANTER (arquivo),Termos e Condições do Savings Plan,/pt-br/documentacao/agreements/termos-e-condicoes-savings-plan/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,883,0,False,True,t1-pendente
/documentacao/contratos/termos-programas-affiliates-azion/,pt-br,histórico,MANTER (arquivo),Termos dos Programas de Affiliates da Azion,/pt-br/documentacao/agreements/termos-programas-affiliates-azion/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,4491,0,False,True,t1-pendente
/documentacao/produtos/changelog/anos-anteriores/,pt-br,histórico,MANTER (arquivo),Changelog,/pt-br/documentacao/changelog/archive/,archive,ARQUIVAR,F0,"R-HIST: 2016-2021 vira arquivo indexado sob o changelog único, noindex + índice curado (E8)",1,5971,160,False,False,
/documentacao/produtos/release-notes/,pt-br,histórico,MANTER (arquivo),Release notes,/pt-br/documentacao/changelog/,reference,MOVER,F0,R-HIST: um único lar de histórico; release notes é o vivo (P2: duas árvores de histórico),3,14328,172,False,False,
/documentation/agreements/,en,histórico,MANTER (arquivo),Agreements,/en/documentation/agreements/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),2,114,0,False,False,
/documentation/agreements/acceptable-use-policy/,en,histórico,MANTER (arquivo),Acceptable Use Policy,/en/documentation/agreements/acceptable-use-policy/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),3,728,0,False,False,
/documentation/agreements/azion-affiliate-program-terms/,en,histórico,MANTER (arquivo),Azion Affiliate Program Terms,/en/documentation/agreements/azion-affiliate-program-terms/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,4312,0,False,False,
/documentation/agreements/azion-incentive-credits-terms-and-conditions/,en,histórico,MANTER (arquivo),Terms and Conditions of Azion Incentive Credits,/en/documentation/agreements/azion-incentive-credits-terms-and-conditions/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,763,0,False,False,
/documentation/agreements/azion-plans-terms-and-conditions/,en,histórico,MANTER (arquivo),Terms and Conditions of Azion Plans,/en/documentation/agreements/azion-plans-terms-and-conditions/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),2,985,0,False,False,
/documentation/agreements/customer-agreement/,en,histórico,MANTER (arquivo),Customer Agreement,/en/documentation/agreements/customer-agreement/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),7,5078,4,False,False,
/documentation/agreements/customer-agreement/28-july-2016/,en,histórico,MANTER (arquivo),Customer Agreement,/en/documentation/agreements/customer-agreement/28-july-2016/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),0,5224,4,False,False,
/documentation/agreements/faq-azion-customers/,en,histórico,MANTER (arquivo),Data Privacy FAQ – Customers,/en/documentation/agreements/faq-azion-customers/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,569,0,False,False,
/documentation/agreements/faq-end-users/,en,histórico,MANTER (arquivo),Data Privacy FAQ – End Users,/en/documentation/agreements/faq-end-users/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,542,0,False,False,
/documentation/agreements/faqs/,en,histórico,MANTER (arquivo),Data Privacy FAQs,/en/documentation/agreements/faqs/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,21,0,False,False,
/documentation/agreements/marketplace/marketplace-agreement/,en,histórico,MANTER (arquivo),Azion Marketplace Agreement,/en/documentation/agreements/marketplace/marketplace-agreement/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),6,8990,1,False,False,
/documentation/agreements/privacy-policy/,en,histórico,MANTER (arquivo),Privacy Policy,/en/documentation/agreements/privacy-policy/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),6,1123,0,False,False,
/documentation/agreements/savings-plan-terms-and-conditions-10-july-2025/,en,histórico,MANTER (arquivo),"Savings Plan Terms and Conditions - July 10, 2025",/en/documentation/agreements/savings-plan-terms-and-conditions-10-july-2025/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,801,0,False,False,
/documentation/agreements/savings-plan-terms-and-conditions/,en,histórico,MANTER (arquivo),Savings Plan Terms and Conditions,/en/documentation/agreements/savings-plan-terms-and-conditions/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,842,0,False,False,
/documentation/agreements/sla/,en,histórico,MANTER (arquivo),Service Level Agreement,/en/documentation/agreements/sla/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,2774,2,False,False,
/documentation/agreements/sla/25-may-2016/,en,histórico,MANTER (arquivo),Service Level Agreement,/en/documentation/agreements/sla/25-may-2016/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),0,1457,3,False,False,
/documentation/agreements/terms-and-conditions-of-reserved-capacity/,en,histórico,MANTER (arquivo),Terms and Conditions of Reserved Capacity,/en/documentation/agreements/terms-and-conditions-of-reserved-capacity/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,826,0,False,False,
/documentation/agreements/tos/,en,histórico,MANTER (arquivo),Terms of Service,/en/documentation/agreements/tos/,legal,MANTER,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),6,12908,0,False,False,
/documentation/agreements/tos/10-november-2016/,en,histórico,MANTER (arquivo),"Terms of Service - November 10, 2016",/en/documentation/agreements/tos/10-november-2016/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),16,3334,3,False,False,
/documentation/agreements/tos/10-november-2020/,en,histórico,MANTER (arquivo),"Terms of Service - November 10, 2020",/en/documentation/agreements/tos/10-november-2020/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),13,5891,53,False,False,
/documentation/agreements/tos/15-march-2024/,en,histórico,MANTER (arquivo),"Terms of Service - March 15, 2024",/en/documentation/agreements/tos/15-march-2024/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),7,6862,48,False,False,
/documentation/agreements/tos/15-may-2019/,en,histórico,MANTER (arquivo),"Terms of Service - May 15, 2019",/en/documentation/agreements/tos/15-may-2019/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),15,4954,37,False,False,
/documentation/agreements/tos/18-august-2020/,en,histórico,MANTER (arquivo),"Terms of Service - August 18, 2020",/en/documentation/agreements/tos/18-august-2020/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),0,6456,54,False,False,
/documentation/agreements/tos/18-september-2023/,en,histórico,MANTER (arquivo),"Terms of Service - September 18, 2023",/en/documentation/agreements/tos/18-september-2023/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),9,6361,55,False,False,
/documentation/agreements/tos/21-august-2025/,en,histórico,MANTER (arquivo),"Terms of Service - August 21, 2025",/en/documentation/agreements/tos/21-august-2025/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),0,9095,46,False,False,
/documentation/agreements/tos/21-february-2024/,en,histórico,MANTER (arquivo),"Terms of Service - February 21, 2024",/en/documentation/agreements/tos/21-february-2024/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),8,6851,61,False,False,
/documentation/agreements/tos/23-september-2022/,en,histórico,MANTER (arquivo),"Terms of Service - September 23, 2022",/en/documentation/agreements/tos/23-september-2022/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),12,5904,53,False,False,
/documentation/agreements/tos/24-may-2024/,en,histórico,MANTER (arquivo),"Terms of Service - May 24, 2024",/en/documentation/agreements/tos/24-may-2024/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),6,7237,51,False,False,
/documentation/agreements/tos/25-october-2017/,en,histórico,MANTER (arquivo),Terms of Service - 25 de Outubro de 2017,/en/documentation/agreements/tos/25-october-2017/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),15,4617,5,False,False,
/documentation/agreements/tos/29-august-2024/,en,histórico,MANTER (arquivo),"Terms of Service - August 29, 2024",/en/documentation/agreements/tos/29-august-2024/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),5,7351,51,False,False,
/documentation/agreements/tos/29-august-2025/,en,histórico,MANTER (arquivo),"Terms of Service - August 29, 2025",/en/documentation/agreements/tos/29-august-2025/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),1,9099,46,False,False,
/documentation/agreements/tos/3-march-2023/,en,histórico,MANTER (arquivo),"Terms of Service - March 3, 2023",/en/documentation/agreements/tos/3-march-2023/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),11,6146,54,False,False,
/documentation/agreements/tos/30-march-2023/,en,histórico,MANTER (arquivo),"Terms of Service - March 30, 2023",/en/documentation/agreements/tos/30-march-2023/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),10,6332,55,False,False,
/documentation/agreements/tos/8-november-2024/,en,histórico,MANTER (arquivo),"Terms of Service - November 8, 2024",/en/documentation/agreements/tos/8-november-2024/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),4,7376,51,False,False,
/documentation/agreements/tos/9-july-2025/,en,histórico,MANTER (arquivo),"Terms of Service - July 9, 2025",/en/documentation/agreements/tos/9-july-2025/,legal,ARQUIVAR,F0,R-LEGAL: contratos vigentes ficam; versões antigas de ToS ganham índice único + noindex (criterio P11; E10 exige atualização de nomenclatura no vigente),3,8587,45,False,False,
/documentation/products/changelog/previous-year/,en,histórico,MANTER (arquivo),Changelog previous years,/en/documentation/changelog/archive/,archive,ARQUIVAR,F0,"R-HIST: 2016-2021 vira arquivo indexado sob o changelog único, noindex + índice curado (E8)",1,5626,111,False,False,
/documentation/products/release-notes/,en,histórico,MANTER (arquivo),Release notes,/en/documentation/changelog/,reference,MOVER,F0,R-HIST: um único lar de histórico; release notes é o vivo (P2: duas árvores de histórico),2,12908,152,False,False,
/documentacao/,pt-br,homes,MANTER,Página Inicial da Documentação,/pt-br/documentacao/,nav,REESCREVER-EM-LUGAR,F0,R-HOME: home vira espinha de jornada por persona (P8; benchmark CF/Vercel),28,1915,0,False,False,
/documentacao/arquiteturas/,pt-br,homes,MANTER,Soluções,/pt-br/documentacao/architectures/,nav,MANTER,F5,R-ARQ,3,0,0,False,False,
/documentacao/arquiteturas/por-solucao/automacao-de-aplicacoes-e-infraestrutura/,pt-br,homes,MANTER,Automação de aplicações e infraestrutura,/pt-br/documentacao/architectures/by-solution/application-and-infrastructure-automation/,nav,MANTER,F5,R-ARQ: hub de soluções mantido,1,0,0,False,False,
/documentacao/arquiteturas/por-solucao/desenvolvimento-de-aplicacoes/,pt-br,homes,MANTER,Desenvolvimento de aplicações,/pt-br/documentacao/architectures/by-solution/application-development/,nav,MANTER,F5,R-ARQ: hub de soluções mantido,1,0,0,False,False,
/documentacao/arquiteturas/por-solucao/inteligencia-artificial/,pt-br,homes,MANTER,Inteligência artificial (IA),/pt-br/documentacao/architectures/by-solution/artificial-intelligence/,nav,MANTER,F5,R-ARQ: hub de soluções mantido,1,0,0,False,False,
/documentacao/arquiteturas/por-solucao/performance-e-confiabilidade-do-servico/,pt-br,homes,MANTER,Performance e confiabilidade do serviço,/pt-br/documentacao/architectures/by-solution/service-performance-and-reliability/,nav,MANTER,F5,R-ARQ: hub de soluções mantido,1,0,0,False,False,
/documentacao/arquiteturas/por-solucao/seguranca-de-aplicacoes-e-redes/,pt-br,homes,MANTER,Segurança de aplicações e redes,/pt-br/documentacao/architectures/by-solution/application-and-network-security/,nav,MANTER,F5,R-ARQ: hub de soluções mantido,1,0,0,False,False,
/documentacao/devtools/graphql-api/,pt-br,homes,MANTER,GraphQL API,/pt-br/documentacao/devtools/graphql/,nav,MOVER,F5,R-DEVTOOLS: GraphQL lar único,6,0,0,False,False,
/documentacao/produtos/build/,pt-br,homes,REVISAR (órfã),Explore Azion Build e seus produtos,/pt-br/documentacao/build/,nav,FUNDIR-EM,F3,"R-HUB: um hub por cluster com overview e espinha; duplicatas órfãs fundem no hub (P2, E1)",0,0,0,False,False,
/documentacao/produtos/deploy/,pt-br,homes,MANTER,Explore Azion Deploy e seus produtos,/pt-br/documentacao/deploy/,nav,REESCREVER-EM-LUGAR,F3,"R-HUB: um hub por cluster com overview e espinha; duplicatas órfãs fundem no hub (P2, E1)",0,0,0,False,False,
/documentacao/produtos/devtools/,pt-br,homes,MANTER,Dev Tools,/pt-br/documentacao/devtools/,nav,MANTER,F3,R-DEVTOOLS: hub mantido,3,0,0,False,False,
/documentacao/produtos/gestao-de-contas/,pt-br,homes,MATAR (candidata),Explore Gestão de Contas na Azion,/pt-br/documentacao/account/,nav,APOSENTAR-301,F2,"R-CONTAS: 8 pares duplicados convergem no lar único /account/ (P2, E1)",0,0,0,False,False,
